x-spline, y-spline, z-spline, radius
1690.000,0.000,0.000,30.091
1692.000,0.000,0.000,30.127
1694.000,0.000,0.000,30.164
1696.000,0.000,0.000,30.200
1698.000,0.000,0.000,30.236
1700.000,0.000,0.000,30.273
1702.000,0.000,0.000,30.309
1704.000,0.000,0.000,30.345
1706.000,0.000,0.000,30.382
1708.000,0.000,0.000,30.418
1710.000,0.000,0.000,30.455
1712.000,0.000,0.000,30.491
1714.000,0.000,0.000,30.527
1716.000,0.000,0.000,30.564
1718.000,0.000,0.000,30.600
1720.000,0.000,0.000,30.636
1722.000,0.000,0.000,30.673
1724.000,0.000,0.000,30.709
1726.000,0.000,0.000,30.745
1728.000,0.000,0.000,30.782
1730.000,0.000,0.000,30.818
1732.000,0.000,0.000,30.855
1734.000,0.000,0.000,30.891
1736.000,0.000,0.000,30.927
1738.000,0.000,0.000,30.964
1740.000,0.000,0.000,31.000
1742.000,0.000,0.000,31.036
1744.000,0.000,0.000,31.073
1746.000,0.000,0.000,31.109
1748.000,0.000,0.000,31.145
1750.000,0.000,0.000,31.182
1752.000,0.000,0.000,31.218
1754.000,0.000,0.000,31.255
1756.000,0.000,0.000,31.291
1758.000,0.000,0.000,31.327
1760.000,0.000,0.000,31.364
1762.000,0.000,0.000,31.400
1764.000,0.000,0.000,31.436
1766.000,0.000,0.000,31.473
1768.000,0.000,0.000,31.509
1770.000,0.000,0.000,31.545
1772.000,0.000,0.000,31.582
1774.000,0.000,0.000,31.618
1776.000,0.000,0.000,31.655
1778.000,0.000,0.000,31.691
1780.000,0.000,0.000,31.727
1782.000,0.000,0.000,31.764
1784.000,0.000,0.000,31.800
1786.000,0.000,0.000,31.836
1788.000,0.000,0.000,31.873
1790.000,0.000,0.000,31.909
1792.000,0.000,0.000,31.945
1794.000,0.000,0.000,31.982
1796.000,0.000,0.000,32.018
1798.000,0.000,0.000,32.055
1800.000,0.000,0.000,32.091
1802.000,0.000,0.000,32.127
1804.000,0.000,0.000,32.164
1806.000,0.000,0.000,32.200
1808.000,0.000,0.000,32.236
1810.000,0.000,0.000,32.273
1812.000,0.000,0.000,32.309
1814.000,0.000,0.000,32.345
1816.000,0.000,0.000,32.382
1818.000,0.000,0.000,32.418
1820.000,0.000,0.000,32.455
1822.000,0.000,0.000,32.491
1824.000,0.000,0.000,32.527
1826.000,0.000,0.000,32.564
1828.000,0.000,0.000,32.600
1830.000,0.000,0.000,32.636
1832.000,0.000,0.000,32.673
1834.000,0.000,0.000,32.709
1836.000,0.000,0.000,32.745
1838.000,0.000,0.000,32.782
1840.000,0.000,0.000,32.818
1842.000,0.000,0.000,32.855
1844.000,0.000,0.000,32.891
1846.000,0.000,0.000,32.927
1848.000,0.000,0.000,32.964
1850.000,0.000,0.000,33.000
1852.000,0.000,0.000,33.036
1854.000,0.000,0.000,33.073
1856.000,0.000,0.000,33.109
1858.000,0.000,0.000,33.145
1860.000,0.000,0.000,33.182
1862.000,0.000,0.000,33.218
1864.000,0.000,0.000,33.255
1866.000,0.000,0.000,33.291
1868.000,0.000,0.000,33.327
1870.000,0.000,0.000,33.364
1872.000,0.000,0.000,33.400
1874.000,0.000,0.000,33.436
1876.000,0.000,0.000,33.473
1878.000,0.000,0.000,33.509
1880.000,0.000,0.000,33.545
1882.000,0.000,0.000,33.582
1884.000,0.000,0.000,33.618
1886.000,0.000,0.000,33.655
1888.000,0.000,0.000,33.691
1890.000,0.000,0.000,33.727
1892.000,0.000,0.000,33.764
1894.000,0.000,0.000,33.800
1896.000,0.000,0.000,33.836
1898.000,0.000,0.000,33.873
1900.000,0.000,0.000,33.909
1902.000,0.000,0.000,33.945
1904.000,0.000,0.000,33.982
1906.000,0.000,0.000,34.018
1908.000,0.000,0.000,34.055
1910.000,0.000,0.000,34.091
1912.000,0.000,0.000,34.127
1914.000,0.000,0.000,34.164
1916.000,0.000,0.000,34.200
1918.000,0.000,0.000,34.236
1920.000,0.000,0.000,34.273
1922.000,0.000,0.000,34.309
1924.000,0.000,0.000,34.345
1926.000,0.000,0.000,34.382
1928.000,0.000,0.000,34.418
1930.000,0.000,0.000,34.455
1932.000,0.000,0.000,34.491
1934.000,0.000,0.000,34.527
1936.000,0.000,0.000,34.564
1938.000,0.000,0.000,34.600
1940.000,0.000,0.000,34.636
1942.000,0.000,0.000,34.673
1944.000,0.000,0.000,34.709
1946.000,0.000,0.000,34.745
1948.000,0.000,0.000,34.782
1950.000,0.000,0.000,34.818
1952.000,0.000,0.000,34.855
1954.000,0.000,0.000,34.891
1956.000,0.000,0.000,34.927
1958.000,0.000,0.000,34.964
1960.000,0.000,0.000,35.000
1962.000,0.000,0.000,35.036
1964.000,0.000,0.000,35.073
1966.000,0.000,0.000,35.109
1968.000,0.000,0.000,35.145
1970.000,0.000,0.000,35.182
1972.000,0.000,0.000,35.218
1974.000,0.000,0.000,35.255
1976.000,0.000,0.000,35.291
1978.000,0.000,0.000,35.327
1980.000,0.000,0.000,35.364
1982.000,0.000,0.000,35.400
1984.000,0.000,0.000,35.436
1986.000,0.000,0.000,35.473
1988.000,0.000,0.000,35.509
1990.000,0.000,0.000,35.545
1992.000,0.000,0.000,35.582
1994.000,0.000,0.000,35.618
1996.000,0.000,0.000,35.655
1998.000,0.000,0.000,35.691
2000.000,0.000,0.000,35.727
2002.000,0.000,0.000,35.764
2004.000,0.000,0.000,35.800
2006.000,0.000,0.000,35.836
2008.000,0.000,0.000,35.873
2010.000,0.000,0.000,35.909
2012.000,0.000,0.000,35.945
2014.000,0.000,0.000,35.982
2016.000,0.000,0.000,36.018
2018.000,0.000,0.000,36.055
2020.000,0.000,0.000,36.091
2022.000,0.000,0.000,36.127
2024.000,0.000,0.000,36.164
2026.000,0.000,0.000,36.200
2028.000,0.000,0.000,36.236
2030.000,0.000,0.000,36.273
2032.000,0.000,0.000,36.309
2034.000,0.000,0.000,36.345
2036.000,0.000,0.000,36.382
2038.000,0.000,0.000,36.418
2040.000,0.000,0.000,36.455
2042.000,0.000,0.000,36.491
2044.000,0.000,0.000,36.527
2046.000,0.000,0.000,36.564
2048.000,0.000,0.000,36.600
2050.000,0.000,0.000,36.636
2052.000,0.000,0.000,36.673
2054.000,0.000,0.000,36.709
2056.000,0.000,0.000,36.745
2058.000,0.000,0.000,36.782
2060.000,0.000,0.000,36.818
2062.000,0.000,0.000,36.855
2064.000,0.000,0.000,36.891
2066.000,0.000,0.000,36.927
2068.000,0.000,0.000,36.964
2070.000,0.000,0.000,37.000
2072.000,0.000,0.000,37.036
2074.000,0.000,0.000,37.073
2076.000,0.000,0.000,37.109
2078.000,0.000,0.000,37.145
2080.000,0.000,0.000,37.182
2082.000,0.000,0.000,37.218
2084.000,0.000,0.000,37.255
2086.000,0.000,0.000,37.291
2088.000,0.000,0.000,37.327
2090.000,0.000,0.000,37.364
2092.000,0.000,0.000,37.400
2094.000,0.000,0.000,37.436
2096.000,0.000,0.000,37.473
2098.000,0.000,0.000,37.509
2100.000,0.000,0.000,37.545
2102.000,0.000,0.000,37.582
2104.000,0.000,0.000,37.618
2106.000,0.000,0.000,37.655
2108.000,0.000,0.000,37.691
2110.000,0.000,0.000,37.727
2112.000,0.000,0.000,37.764
2114.000,0.000,0.000,37.800
2116.000,0.000,0.000,37.836
2118.000,0.000,0.000,37.873
2120.000,0.000,0.000,37.909
2122.000,0.000,0.000,37.945
2124.000,0.000,0.000,37.982
2126.000,0.000,0.000,38.018
2128.000,0.000,0.000,38.055
2130.000,0.000,0.000,38.091
2132.000,0.000,0.000,38.127
2134.000,0.000,0.000,38.164
2136.000,0.000,0.000,38.200
2138.000,0.000,0.000,38.236
2140.000,0.000,0.000,38.273
2142.000,0.000,0.000,38.309
2144.000,0.000,0.000,38.345
2146.000,0.000,0.000,38.382
2148.000,0.000,0.000,38.418
2150.000,0.000,0.000,38.455
2152.000,0.000,0.000,38.491
2154.000,0.000,0.000,38.527
2156.000,0.000,0.000,38.564
2158.000,0.000,0.000,38.600
2160.000,0.000,0.000,38.636
2162.000,0.000,0.000,38.673
2164.000,0.000,0.000,38.709
2166.000,0.000,0.000,38.745
2168.000,0.000,0.000,38.782
2170.000,0.000,0.000,38.818
2172.000,0.000,0.000,38.855
2174.000,0.000,0.000,38.891
2176.000,0.000,0.000,38.927
2178.000,0.000,0.000,38.964
2180.000,0.000,0.000,39.000
2182.000,0.000,0.000,39.036
2184.000,0.000,0.000,39.073
2186.000,0.000,0.000,39.109
2188.000,0.000,0.000,39.145
2190.000,0.000,0.000,39.182
2192.000,0.000,0.000,39.218
2194.000,0.000,0.000,39.255
2196.000,0.000,0.000,39.291
2198.000,0.000,0.000,39.327
2200.000,0.000,0.000,39.364
2202.000,0.000,0.000,39.400
2204.000,0.000,0.000,39.436
2206.000,0.000,0.000,39.473
2208.000,0.000,0.000,39.509
2210.000,0.000,0.000,39.545
2212.000,0.000,0.000,39.582
2214.000,0.000,0.000,39.618
2216.000,0.000,0.000,39.655
2218.000,0.000,0.000,39.691
2220.000,0.000,0.000,39.727
2222.000,0.000,0.000,39.764
2224.000,0.000,0.000,39.800
2226.000,0.000,0.000,39.836
2228.000,0.000,0.000,39.873
2230.000,0.000,0.000,39.909
2232.000,0.000,0.000,39.945
2234.000,0.000,0.000,39.982
2236.000,0.000,0.000,40.018
2238.000,0.000,0.000,40.055
2240.000,0.000,0.000,40.091
2242.000,0.000,0.000,40.127
2244.000,0.000,0.000,40.164
2246.000,0.000,0.000,40.200
2248.000,0.000,0.000,40.236
2250.000,0.000,0.000,40.273
2252.000,0.000,0.000,40.309
2254.000,0.000,0.000,40.345
2256.000,0.000,0.000,40.382
2258.000,0.000,0.000,40.418
2260.000,0.000,0.000,40.455
2262.000,0.000,0.000,40.491
2264.000,0.000,0.000,40.527
2266.000,0.000,0.000,40.564
2268.000,0.000,0.000,40.600
2270.000,0.000,0.000,40.636
2272.000,0.000,0.000,40.673
2274.000,0.000,0.000,40.709
2276.000,0.000,0.000,40.745
2278.000,0.000,0.000,40.782
2280.000,0.000,0.000,40.818
2282.000,0.000,0.000,40.855
2284.000,0.000,0.000,40.891
2286.000,0.000,0.000,40.927
2288.000,0.000,0.000,40.964
2290.000,0.000,0.000,41.000
2292.000,0.000,0.000,41.036
2294.000,0.000,0.000,41.073
2296.000,0.000,0.000,41.109
2298.000,0.000,0.000,41.145
2300.000,0.000,0.000,41.182
2302.000,0.000,0.000,41.218
2304.000,0.000,0.000,41.255
2306.000,0.000,0.000,41.291
2308.000,0.000,0.000,41.327
2310.000,0.000,0.000,41.364
2312.000,0.000,0.000,41.400
2314.000,0.000,0.000,41.436
2316.000,0.000,0.000,41.473
2318.000,0.000,0.000,41.509
2320.000,0.000,0.000,41.545
2322.000,0.000,0.000,41.582
2324.000,0.000,0.000,41.618
2326.000,0.000,0.000,41.655
2328.000,0.000,0.000,41.691
2330.000,0.000,0.000,41.727
2332.000,0.000,0.000,41.764
2334.000,0.000,0.000,41.800
2336.000,0.000,0.000,41.836
2338.000,0.000,0.000,41.873
2340.000,0.000,0.000,41.909
2342.000,0.000,0.000,41.945
2344.000,0.000,0.000,41.982
2346.000,0.000,0.000,42.018
2348.000,0.000,0.000,42.055
2350.000,0.000,0.000,42.091
2352.000,0.000,0.000,42.127
2354.000,0.000,0.000,42.164
2356.000,0.000,0.000,42.200
2358.000,0.000,0.000,42.236
2360.000,0.000,0.000,42.273
2362.000,0.000,0.000,42.309
2364.000,0.000,0.000,42.345
2366.000,0.000,0.000,42.382
2368.000,0.000,0.000,42.418
2370.000,0.000,0.000,42.455
2372.000,0.000,0.000,42.491
2374.000,0.000,0.000,42.527
2376.000,0.000,0.000,42.564
2378.000,0.000,0.000,42.600
2380.000,0.000,0.000,42.636
2382.000,0.000,0.000,42.673
2384.000,0.000,0.000,42.709
2386.000,0.000,0.000,42.745
2388.000,0.000,0.000,42.782
2390.000,0.000,0.000,42.818
2392.000,0.000,0.000,42.855
2394.000,0.000,0.000,42.891
2396.000,0.000,0.000,42.927
2398.000,0.000,0.000,42.964
2400.000,0.000,0.000,43.000
2402.000,0.000,0.000,43.036
2404.000,0.000,0.000,43.073
2406.000,0.000,0.000,43.109
2408.000,0.000,0.000,43.145
2410.000,0.000,0.000,43.182
2412.000,0.000,0.000,43.218
2414.000,0.000,0.000,43.255
2416.000,0.000,0.000,43.291
2418.000,0.000,0.000,43.327
2420.000,0.000,0.000,43.364
2422.000,0.000,0.000,43.400
2424.000,0.000,0.000,43.436
2426.000,0.000,0.000,43.473
2428.000,0.000,0.000,43.509
2430.000,0.000,0.000,43.545
2432.000,0.000,0.000,43.582
2434.000,0.000,0.000,43.618
2436.000,0.000,0.000,43.655
2438.000,0.000,0.000,43.691
2440.000,0.000,0.000,43.727
2442.000,0.000,0.000,43.764
2444.000,0.000,0.000,43.800
2446.000,0.000,0.000,43.836
2448.000,0.000,0.000,43.873
2450.000,0.000,0.000,43.909
2452.000,0.000,0.000,43.945
2454.000,0.000,0.000,43.982
2455.000,0.000,0.000,44.500
2457.000,0.000,0.000,44.528
2459.000,0.000,0.000,44.556
2461.000,0.000,0.000,44.584
2463.000,0.000,0.000,44.612
2465.000,0.000,0.000,44.640
2467.000,0.000,0.000,44.668
2469.000,0.000,0.000,44.696
2471.000,0.000,0.000,44.724
2473.000,0.000,0.000,44.752
2475.000,0.000,0.000,44.780
2477.000,0.000,0.000,44.808
2479.000,0.000,0.000,44.835
2481.000,0.000,0.000,44.863
2483.000,0.000,0.000,44.891
2485.000,0.000,0.000,44.919
2487.000,0.000,0.000,44.947
2489.000,0.000,0.000,44.975
2491.000,0.000,0.000,45.003
2493.000,0.000,0.000,45.031
2495.000,0.000,0.000,45.059
2497.000,0.000,0.000,45.087
2499.000,0.000,0.000,45.115
2501.000,0.000,0.000,45.143
2503.000,0.000,0.000,45.171
2505.000,0.000,0.000,45.199
2507.000,0.000,0.000,45.227
2509.000,0.000,0.000,45.255
2511.000,0.000,0.000,45.283
2513.000,0.000,0.000,45.311
2515.000,0.000,0.000,45.339
2517.000,0.000,0.000,45.367
2519.000,0.000,0.000,45.395
2521.000,0.000,0.000,45.423
2523.000,0.000,0.000,45.451
2525.000,0.000,0.000,45.478
2527.000,0.000,0.000,45.506
2529.000,0.000,0.000,45.534
2531.000,0.000,0.000,45.562
2533.000,0.000,0.000,45.590
2535.000,0.000,0.000,45.618
2537.000,0.000,0.000,45.646
2539.000,0.000,0.000,45.674
2541.000,0.000,0.000,45.702
2543.000,0.000,0.000,45.730
2545.000,0.000,0.000,45.758
2547.000,0.000,0.000,45.786
2549.000,0.000,0.000,45.814
2551.000,0.000,0.000,45.842
2553.000,0.000,0.000,45.870
2555.000,0.000,0.000,45.898
2557.000,0.000,0.000,45.926
2559.000,0.000,0.000,45.954
2561.000,0.000,0.000,45.982
2563.000,0.000,0.000,46.010
2565.000,0.000,0.000,46.038
2567.000,0.000,0.000,46.066
2569.000,0.000,0.000,46.094
2571.000,0.000,0.000,46.122
2573.000,0.000,0.000,46.149
2575.000,0.000,0.000,46.177
2577.000,0.000,0.000,46.205
2579.000,0.000,0.000,46.233
2581.000,0.000,0.000,46.261
2583.000,0.000,0.000,46.289
2585.000,0.000,0.000,46.317
2587.000,0.000,0.000,46.345
2589.000,0.000,0.000,46.373
2591.000,0.000,0.000,46.401
2593.000,0.000,0.000,46.429
2595.000,0.000,0.000,46.457
2597.000,0.000,0.000,46.485
2599.000,0.000,0.000,46.513
2601.000,0.000,0.000,46.541
2603.000,0.000,0.000,46.569
2605.000,0.000,0.000,46.597
2607.000,0.000,0.000,46.625
2609.000,0.000,0.000,46.653
2611.000,0.000,0.000,46.681
2613.000,0.000,0.000,46.709
2615.000,0.000,0.000,46.737
2617.000,0.000,0.000,46.765
2619.000,0.000,0.000,46.792
2621.000,0.000,0.000,46.820
2623.000,0.000,0.000,46.848
2625.000,0.000,0.000,46.876
2627.000,0.000,0.000,46.904
2629.000,0.000,0.000,46.932
2631.000,0.000,0.000,46.960
2633.000,0.000,0.000,46.988
2635.000,0.000,0.000,47.016
2637.000,0.000,0.000,47.044
2639.000,0.000,0.000,47.072
2641.000,0.000,0.000,47.100
2643.000,0.000,0.000,47.128
2645.000,0.000,0.000,47.156
2647.000,0.000,0.000,47.184
2649.000,0.000,0.000,47.212
2651.000,0.000,0.000,47.240
2653.000,0.000,0.000,47.268
2655.000,0.000,0.000,47.296
2657.000,0.000,0.000,47.324
2659.000,0.000,0.000,47.352
2661.000,0.000,0.000,47.380
2663.000,0.000,0.000,47.408
2665.000,0.000,0.000,47.435
2667.000,0.000,0.000,47.463
2669.000,0.000,0.000,47.491
2671.000,0.000,0.000,47.519
2673.000,0.000,0.000,47.547
2675.000,0.000,0.000,47.575
2677.000,0.000,0.000,47.603
2679.000,0.000,0.000,47.631
2681.000,0.000,0.000,47.659
2683.000,0.000,0.000,47.687
2685.000,0.000,0.000,47.715
2687.000,0.000,0.000,47.743
2689.000,0.000,0.000,47.771
2691.000,0.000,0.000,47.799
2693.000,0.000,0.000,47.827
2695.000,0.000,0.000,47.855
2697.000,0.000,0.000,47.883
2699.000,0.000,0.000,47.911
2701.000,0.000,0.000,47.939
2703.000,0.000,0.000,47.967
2705.000,0.000,0.000,47.995
2707.000,0.000,0.000,48.023
2709.000,0.000,0.000,48.051
2711.000,0.000,0.000,48.078
2713.000,0.000,0.000,48.106
2715.000,0.000,0.000,48.134
2717.000,0.000,0.000,48.162
2719.000,0.000,0.000,48.190
2721.000,0.000,0.000,48.218
2723.000,0.000,0.000,48.246
2725.000,0.000,0.000,48.274
2727.000,0.000,0.000,48.302
2729.000,0.000,0.000,48.330
2731.000,0.000,0.000,48.358
2733.000,0.000,0.000,48.386
2735.000,0.000,0.000,48.414
2737.000,0.000,0.000,48.442
2739.000,0.000,0.000,48.470
2741.000,0.000,0.000,48.498
2743.000,0.000,0.000,48.526
2745.000,0.000,0.000,48.554
2747.000,0.000,0.000,48.582
2749.000,0.000,0.000,48.610
2751.000,0.000,0.000,48.638
2753.000,0.000,0.000,48.666
2755.000,0.000,0.000,48.694
2757.000,0.000,0.000,48.722
2759.000,0.000,0.000,48.749
2761.000,0.000,0.000,48.777
2763.000,0.000,0.000,48.805
2765.000,0.000,0.000,48.833
2767.000,0.000,0.000,48.861
2769.000,0.000,0.000,48.889
2771.000,0.000,0.000,48.917
2773.000,0.000,0.000,48.945
2775.000,0.000,0.000,48.973
2777.000,0.000,0.000,49.001
2779.000,0.000,0.000,49.029
2781.000,0.000,0.000,49.057
2783.000,0.000,0.000,49.085
2785.000,0.000,0.000,49.113
2787.000,0.000,0.000,49.141
2789.000,0.000,0.000,49.169
2791.000,0.000,0.000,49.197
2793.000,0.000,0.000,49.225
2795.000,0.000,0.000,49.253
2797.000,0.000,0.000,49.281
2799.000,0.000,0.000,49.309
2801.000,0.000,0.000,49.337
2803.000,0.000,0.000,49.365
2805.000,0.000,0.000,49.392
2807.000,0.000,0.000,49.420
2809.000,0.000,0.000,49.448
2811.000,0.000,0.000,49.476
2813.000,0.000,0.000,49.504
2815.000,0.000,0.000,49.532
2817.000,0.000,0.000,49.560
2819.000,0.000,0.000,49.588
2821.000,0.000,0.000,49.616
2823.000,0.000,0.000,49.644
2825.000,0.000,0.000,49.672
2827.000,0.000,0.000,49.700
2829.000,0.000,0.000,49.728
2831.000,0.000,0.000,49.756
2833.000,0.000,0.000,49.784
2835.000,0.000,0.000,49.812
2837.000,0.000,0.000,49.840
2839.000,0.000,0.000,49.868
2841.000,0.000,0.000,49.896
2843.000,0.000,0.000,49.924
2845.000,0.000,0.000,49.952
2847.000,0.000,0.000,49.980
2849.000,0.000,0.000,50.008
2851.000,0.000,0.000,50.035
2853.000,0.000,0.000,50.063
2855.000,0.000,0.000,50.091
2857.000,0.000,0.000,50.119
2859.000,0.000,0.000,50.147
2861.000,0.000,0.000,50.175
2863.000,0.000,0.000,50.203
2865.000,0.000,0.000,50.231
2867.000,0.000,0.000,50.259
2869.000,0.000,0.000,50.287
2871.000,0.000,0.000,50.315
2873.000,0.000,0.000,50.343
2875.000,0.000,0.000,50.371
2877.000,0.000,0.000,50.399
2879.000,0.000,0.000,50.427
2881.000,0.000,0.000,50.455
2883.000,0.000,0.000,50.483
2885.000,0.000,0.000,50.511
2887.000,0.000,0.000,50.539
2889.000,0.000,0.000,50.567
2891.000,0.000,0.000,50.595
2893.000,0.000,0.000,50.623
2895.000,0.000,0.000,50.651
2897.000,0.000,0.000,50.678
2899.000,0.000,0.000,50.706
2901.000,0.000,0.000,50.734
2903.000,0.000,0.000,50.762
2905.000,0.000,0.000,50.790
2907.000,0.000,0.000,50.818
2909.000,0.000,0.000,50.846
2911.000,0.000,0.000,50.874
2913.000,0.000,0.000,50.902
2915.000,0.000,0.000,50.930
2917.000,0.000,0.000,50.958
2919.000,0.000,0.000,50.986
2920.000,0.000,0.000,51.584
2921.234,0.000,0.000,51.584
2922.467,0.000,0.000,51.584
2923.701,0.000,0.000,51.584
2924.935,0.000,0.000,51.584
2926.168,0.000,0.000,51.584
2927.402,0.000,0.000,51.584
2928.636,0.000,0.000,51.584
2929.869,0.000,0.000,51.584
2931.103,0.000,0.000,51.584
2932.337,0.000,0.000,51.584
2933.570,0.000,0.000,51.584
2934.804,0.000,0.000,51.584
2936.038,0.000,0.000,51.584
2937.271,0.000,0.000,51.584
2938.505,0.000,0.000,51.584
2939.739,0.000,0.000,51.584
2940.972,0.000,0.000,51.584
2942.206,0.000,0.000,51.584
2943.440,0.000,0.000,51.584
2944.673,0.000,0.000,51.584
2945.907,0.000,0.000,51.584
2947.141,0.000,0.000,51.584
2948.374,0.000,0.000,51.584
2949.608,0.000,0.000,51.584
2950.842,0.000,0.000,51.584
2952.075,0.000,0.000,51.584
2953.309,0.000,0.000,51.584
2954.542,0.000,0.000,51.584
2955.776,0.000,0.000,51.584
2957.010,0.000,0.000,51.584
2958.243,0.000,0.000,51.584
2959.477,0.000,0.000,51.584
2960.711,0.000,0.000,51.584
2961.944,0.000,0.000,51.584
2963.178,0.000,0.000,51.584
2964.412,0.000,0.000,51.584
2965.645,0.000,0.000,51.584
2966.879,0.000,0.000,51.584
2968.113,0.000,0.000,51.584
2969.346,0.000,0.000,51.584
2970.580,0.000,0.000,51.584
2971.814,0.000,0.000,51.584
2973.047,0.000,0.000,51.584
2974.281,0.000,0.000,51.584
2975.515,0.000,0.000,51.584
2976.748,0.000,0.000,51.584
2977.982,0.000,0.000,51.584
2979.216,0.000,0.000,51.584
2980.449,0.000,0.000,51.584
2981.683,0.000,0.000,51.584
2982.917,0.000,0.000,51.584
2984.150,0.000,0.000,51.584
2985.384,0.000,0.000,51.584
2986.618,0.000,0.000,51.584
2987.851,0.000,0.000,51.584
2989.085,0.000,0.000,51.584
2990.319,0.000,0.000,51.584
2991.552,0.000,0.000,51.584
2992.786,0.000,0.000,51.584
2994.020,0.000,0.000,51.584
2995.253,0.000,0.000,51.584
2996.487,0.000,0.000,51.584
2997.721,0.000,0.000,51.584
2998.954,0.000,0.000,51.584
3000.188,0.000,0.000,51.584
3001.422,0.000,0.000,51.584
3002.655,0.000,0.000,51.584
3003.889,0.000,0.000,51.584
3005.123,0.000,0.000,51.584
3006.356,0.000,0.000,51.584
3007.590,0.000,0.000,51.584
3008.824,0.000,0.000,51.584
3010.057,0.000,0.000,51.584
3011.291,0.000,0.000,51.584
3012.525,0.000,0.000,51.584
3013.758,0.000,0.000,51.584
3014.992,0.000,0.000,51.584
3016.226,0.000,0.000,51.584
3017.459,0.000,0.000,51.584
3018.693,0.000,0.000,51.584
3019.926,0.000,0.000,51.584
3021.160,0.000,0.000,51.584
3022.394,0.000,0.000,51.584
3023.627,0.000,0.000,51.584
3024.861,0.000,0.000,51.584
3026.095,0.000,0.000,51.584
3027.328,0.000,0.000,51.584
3028.562,0.000,0.000,51.584
3029.796,0.000,0.000,51.584
3031.029,0.000,0.000,51.584
3032.263,0.000,0.000,51.584
3033.497,0.000,0.000,51.584
3034.730,0.000,0.000,51.584
3035.964,0.000,0.000,51.584
3037.198,0.000,0.000,51.584
3038.431,0.000,0.000,51.584
3039.665,0.000,0.000,51.584
3040.899,0.000,0.000,51.584
3042.132,0.000,0.000,51.584
3043.366,0.000,0.000,51.584
3044.600,0.000,0.000,51.584
3045.833,0.000,0.000,51.584
3047.067,0.000,0.000,51.584
3048.301,0.000,0.000,51.584
3049.534,0.000,0.000,51.584
3050.768,0.000,0.000,51.584
3052.002,0.000,0.000,51.584
3053.235,0.000,0.000,51.584
3054.469,0.000,0.000,51.584
3055.703,0.000,0.000,51.584
3056.936,0.000,0.000,51.584
3058.170,0.000,0.000,51.584
3059.404,0.000,0.000,51.584
3060.637,0.000,0.000,51.584
3061.871,0.000,0.000,51.584
3063.105,0.000,0.000,51.584
3064.338,0.000,0.000,51.584
3065.572,0.000,0.000,51.584
3066.806,0.000,0.000,51.584
3068.039,0.000,0.000,51.584
3069.273,0.000,0.000,51.584
3070.507,0.000,0.000,51.584
3071.740,0.000,0.000,51.584
3072.974,0.000,0.000,51.584
3074.208,0.000,0.000,51.584
3075.441,0.000,0.000,51.584
3076.675,0.000,0.000,51.584
3077.909,0.000,0.000,51.584
3079.142,0.000,0.000,51.584
3080.376,0.000,0.000,51.584
3081.610,0.000,0.000,51.584
3082.843,0.000,0.000,51.584
3084.077,0.000,0.000,51.584
3085.310,0.000,0.000,51.584
3086.544,0.000,0.000,51.584
3087.778,0.000,0.000,51.584
3089.011,0.000,0.000,51.584
3090.245,0.000,0.000,51.584
3091.479,0.000,0.000,51.584
3092.712,0.000,0.000,51.584
3093.946,0.000,0.000,51.584
3095.180,0.000,0.000,51.584
3096.413,0.000,0.000,51.584
3097.647,0.000,0.000,51.584
3098.881,0.000,0.000,51.586
3100.114,0.000,0.000,51.587
3101.348,0.000,0.000,51.589
3102.582,0.000,0.000,51.590
3103.815,0.000,0.000,51.592
3105.049,0.000,0.000,51.593
3106.283,0.000,0.000,51.594
3107.516,0.000,0.000,51.595
3108.750,0.000,0.000,51.597
3109.984,0.000,0.000,51.598
3111.217,0.000,0.000,51.599
3112.451,0.000,0.000,51.600
3113.685,0.000,0.000,51.601
3114.918,0.000,0.000,51.601
3116.152,0.000,0.000,51.602
3117.386,0.000,0.000,51.603
3118.619,0.000,0.000,51.603
3119.853,0.000,0.000,51.604
3121.087,0.000,0.000,51.605
3122.320,0.000,0.000,51.605
3123.554,0.000,0.000,51.605
3124.788,0.000,0.000,51.606
3126.021,0.000,0.000,51.606
3127.255,0.000,0.000,51.606
3128.489,0.000,0.000,51.606
3129.722,0.000,0.000,51.606
3130.956,0.000,0.000,51.606
3132.190,0.000,0.000,51.606
3133.423,0.000,0.000,51.606
3134.657,0.000,0.000,51.606
3135.891,0.000,0.000,51.606
3137.124,0.000,0.000,51.606
3138.358,0.000,0.000,51.606
3139.592,8.730,0.000,51.606
3140.825,8.884,0.000,51.606
3142.059,9.039,0.000,51.606
3143.293,9.195,0.000,51.606
3144.526,9.353,0.000,51.606
3145.760,9.511,0.000,51.606
3146.994,9.671,0.000,51.606
3148.227,9.831,0.000,51.606
3149.461,9.993,0.000,51.606
3150.695,10.156,0.000,51.606
3151.928,10.320,0.000,51.606
3153.162,10.485,0.000,51.606
3154.395,10.652,0.000,51.606
3155.629,10.819,0.000,51.606
3156.863,10.988,0.000,51.606
3158.096,11.157,0.000,51.606
3159.330,11.328,0.000,51.606
3160.564,11.499,0.000,51.606
3161.797,11.672,0.000,51.606
3163.031,11.846,0.000,51.606
3164.265,12.021,0.000,51.606
3165.498,12.196,0.000,51.606
3166.732,12.373,0.000,51.606
3167.966,12.551,0.000,51.606
3169.199,12.730,0.000,51.606
3170.433,12.910,0.000,51.606
3171.667,13.091,0.000,51.606
3172.900,13.273,0.000,51.606
